<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.GAZR-9.20;10;17/06/20;12:00:00;18982.0000000;18985.0000000;18941.0000000;18965.0000000;758
SPFB.GAZR-9.20;10;17/06/20;12:10:00;18973.0000000;18974.0000000;18867.0000000;18876.0000000;1575
SPFB.GAZR-9.20;10;17/06/20;12:20:00;18870.0000000;18885.0000000;18802.0000000;18807.0000000;2255
SPFB.GAZR-9.20;10;17/06/20;12:30:00;18810.0000000;18872.0000000;18802.0000000;18857.0000000;607
SPFB.GAZR-9.20;10;17/06/20;12:40:00;18860.0000000;18870.0000000;18820.0000000;18857.0000000;260
SPFB.GAZR-9.20;10;17/06/20;12:50:00;18858.0000000;18869.0000000;18749.0000000;18763.0000000;1054
SPFB.GAZR-9.20;10;17/06/20;13:00:00;18774.0000000;18823.0000000;18766.0000000;18801.0000000;780
SPFB.GAZR-9.20;10;17/06/20;13:10:00;18807.0000000;18808.0000000;18759.0000000;18775.0000000;890
SPFB.GAZR-9.20;10;17/06/20;13:20:00;18775.0000000;18795.0000000;18750.0000000;18777.0000000;1267
SPFB.GAZR-9.20;10;17/06/20;13:30:00;18773.0000000;18819.0000000;18770.0000000;18818.0000000;603
SPFB.GAZR-9.20;10;17/06/20;13:40:00;18815.0000000;18821.0000000;18770.0000000;18777.0000000;557
SPFB.GAZR-9.20;10;17/06/20;13:50:00;18780.0000000;18808.0000000;18773.0000000;18794.0000000;448
SPFB.GAZR-9.20;10;17/06/20;14:00:00;18793.0000000;18815.0000000;18755.0000000;18767.0000000;583
SPFB.GAZR-9.20;10;17/06/20;14:10:00;18767.0000000;18796.0000000;18767.0000000;18794.0000000;200
SPFB.GAZR-9.20;10;17/06/20;14:20:00;18787.0000000;18812.0000000;18770.0000000;18770.0000000;692
SPFB.GAZR-9.20;10;17/06/20;14:30:00;18770.0000000;18782.0000000;18703.0000000;18713.0000000;2144
SPFB.GAZR-9.20;10;17/06/20;14:40:00;18714.0000000;18748.0000000;18703.0000000;18745.0000000;935
SPFB.GAZR-9.20;10;17/06/20;14:50:00;18748.0000000;18784.0000000;18716.0000000;18775.0000000;998
SPFB.GAZR-9.20;10;17/06/20;15:00:00;18781.0000000;18785.0000000;18749.0000000;18772.0000000;459
SPFB.GAZR-9.20;10;17/06/20;15:10:00;18772.0000000;18799.0000000;18761.0000000;18786.0000000;284
SPFB.GAZR-9.20;10;17/06/20;15:20:00;18790.0000000;18824.0000000;18790.0000000;18823.0000000;847
SPFB.GAZR-9.20;10;17/06/20;15:30:00;18822.0000000;18824.0000000;18775.0000000;18779.0000000;1658
SPFB.GAZR-9.20;10;17/06/20;15:40:00;18777.0000000;18811.0000000;18762.0000000;18772.0000000;455
SPFB.GAZR-9.20;10;17/06/20;15:50:00;18770.0000000;18770.0000000;18736.0000000;18745.0000000;817
SPFB.GAZR-9.20;10;17/06/20;16:00:00;18743.0000000;18749.0000000;18709.0000000;18720.0000000;1145
SPFB.GAZR-9.20;10;17/06/20;16:10:00;18720.0000000;18747.0000000;18702.0000000;18702.0000000;778
SPFB.GAZR-9.20;10;17/06/20;16:20:00;18702.0000000;18736.0000000;18701.0000000;18719.0000000;452
SPFB.GAZR-9.20;10;17/06/20;16:30:00;18720.0000000;18736.0000000;18706.0000000;18733.0000000;259
SPFB.GAZR-9.20;10;17/06/20;16:40:00;18731.0000000;18778.0000000;18727.0000000;18769.0000000;830
SPFB.GAZR-9.20;10;17/06/20;16:50:00;18769.0000000;18800.0000000;18761.0000000;18790.0000000;420
SPFB.GAZR-9.20;10;17/06/20;17:00:00;18788.0000000;18790.0000000;18711.0000000;18725.0000000;291
SPFB.GAZR-9.20;10;17/06/20;17:10:00;18721.0000000;18726.0000000;18662.0000000;18704.0000000;1085
SPFB.GAZR-9.20;10;17/06/20;17:20:00;18700.0000000;18758.0000000;18680.0000000;18742.0000000;1220
SPFB.GAZR-9.20;10;17/06/20;17:30:00;18738.0000000;18763.0000000;18714.0000000;18729.0000000;544
SPFB.GAZR-9.20;10;17/06/20;17:40:00;18735.0000000;18775.0000000;18714.0000000;18769.0000000;799
SPFB.GAZR-9.20;10;17/06/20;17:50:00;18774.0000000;18774.0000000;18721.0000000;18725.0000000;873
SPFB.GAZR-9.20;10;17/06/20;18:00:00;18726.0000000;18761.0000000;18711.0000000;18743.0000000;843
SPFB.GAZR-9.20;10;17/06/20;18:10:00;18743.0000000;18754.0000000;18716.0000000;18725.0000000;733
SPFB.GAZR-9.20;10;17/06/20;18:20:00;18727.0000000;18730.0000000;18651.0000000;18662.0000000;1961
SPFB.GAZR-9.20;10;17/06/20;18:30:00;18659.0000000;18660.0000000;18621.0000000;18630.0000000;1445
SPFB.GAZR-9.20;10;17/06/20;18:40:00;18630.0000000;18684.0000000;18621.0000000;18656.0000000;620
SPFB.GAZR-9.20;10;17/06/20;18:50:00;18656.0000000;18690.0000000;18633.0000000;18687.0000000;878
SPFB.GAZR-9.20;10;17/06/20;19:10:00;18699.0000000;18709.0000000;18667.0000000;18703.0000000;199
SPFB.GAZR-9.20;10;17/06/20;19:20:00;18705.0000000;18716.0000000;18700.0000000;18710.0000000;232
SPFB.GAZR-9.20;10;17/06/20;19:30:00;18710.0000000;18710.0000000;18667.0000000;18677.0000000;359
SPFB.GAZR-9.20;10;17/06/20;19:40:00;18680.0000000;18703.0000000;18633.0000000;18682.0000000;619
SPFB.GAZR-9.20;10;17/06/20;19:50:00;18693.0000000;18703.0000000;18675.0000000;18702.0000000;236
SPFB.GAZR-9.20;10;17/06/20;20:00:00;18706.0000000;18714.0000000;18687.0000000;18696.0000000;144
SPFB.GAZR-9.20;10;17/06/20;20:10:00;18697.0000000;18707.0000000;18691.0000000;18691.0000000;85
SPFB.GAZR-9.20;10;17/06/20;20:20:00;18700.0000000;18706.0000000;18695.0000000;18698.0000000;49
SPFB.GAZR-9.20;10;17/06/20;20:30:00;18700.0000000;18710.0000000;18698.0000000;18710.0000000;61
SPFB.GAZR-9.20;10;17/06/20;20:40:00;18710.0000000;18741.0000000;18708.0000000;18741.0000000;189
