<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.Si-3.20;60;13/01/20;20:00:00;61786.0000000;61890.0000000;61756.0000000;61817.0000000;103128
SPFB.Si-3.20;60;13/01/20;21:00:00;61820.0000000;61840.0000000;61684.0000000;61692.0000000;50022
SPFB.Si-3.20;60;13/01/20;22:00:00;61692.0000000;61732.0000000;61686.0000000;61732.0000000;20543
SPFB.Si-3.20;60;13/01/20;23:00:00;61732.0000000;61766.0000000;61725.0000000;61736.0000000;16161
SPFB.Si-3.20;60;14/01/20;00:00:00;61736.0000000;61782.0000000;61733.0000000;61764.0000000;20104
SPFB.Si-3.20;60;14/01/20;11:00:00;61760.0000000;61969.0000000;61695.0000000;61894.0000000;354868
SPFB.Si-3.20;60;14/01/20;12:00:00;61897.0000000;61945.0000000;61857.0000000;61897.0000000;136765
SPFB.Si-3.20;60;14/01/20;13:00:00;61894.0000000;61933.0000000;61842.0000000;61892.0000000;117576
SPFB.Si-3.20;60;14/01/20;14:00:00;61890.0000000;61895.0000000;61767.0000000;61848.0000000;133281
SPFB.Si-3.20;60;14/01/20;15:00:00;61850.0000000;61917.0000000;61829.0000000;61890.0000000;79387
SPFB.Si-3.20;60;14/01/20;16:00:00;61892.0000000;61988.0000000;61890.0000000;61928.0000000;209177
SPFB.Si-3.20;60;14/01/20;17:00:00;61928.0000000;61934.0000000;61748.0000000;61819.0000000;200634
SPFB.Si-3.20;60;14/01/20;18:00:00;61819.0000000;61865.0000000;61771.0000000;61836.0000000;92212
SPFB.Si-3.20;60;14/01/20;19:00:00;61837.0000000;61932.0000000;61817.0000000;61900.0000000;81323
SPFB.Si-3.20;60;14/01/20;20:00:00;61930.0000000;61964.0000000;61879.0000000;61946.0000000;43512
SPFB.Si-3.20;60;14/01/20;21:00:00;61946.0000000;61963.0000000;61910.0000000;61918.0000000;27725
SPFB.Si-3.20;60;14/01/20;22:00:00;61917.0000000;62014.0000000;61902.0000000;61974.0000000;70525
SPFB.Si-3.20;60;14/01/20;23:00:00;61974.0000000;61992.0000000;61889.0000000;61938.0000000;50025
SPFB.Si-3.20;60;15/01/20;00:00:00;61940.0000000;61941.0000000;61900.0000000;61922.0000000;19203
SPFB.Si-3.20;60;15/01/20;11:00:00;61905.0000000;61969.0000000;61845.0000000;61886.0000000;171189
SPFB.Si-3.20;60;15/01/20;12:00:00;61886.0000000;61948.0000000;61868.0000000;61923.0000000;103790
SPFB.Si-3.20;60;15/01/20;13:00:00;61927.0000000;62072.0000000;61904.0000000;62055.0000000;187152
SPFB.Si-3.20;60;15/01/20;14:00:00;62053.0000000;62084.0000000;62006.0000000;62010.0000000;166358
SPFB.Si-3.20;60;15/01/20;15:00:00;62015.0000000;62038.0000000;61909.0000000;61915.0000000;134833
SPFB.Si-3.20;60;15/01/20;16:00:00;61914.0000000;61915.0000000;61802.0000000;61846.0000000;274799
SPFB.Si-3.20;60;15/01/20;17:00:00;61844.0000000;62280.0000000;61814.0000000;62123.0000000;652474
SPFB.Si-3.20;60;15/01/20;18:00:00;62121.0000000;62179.0000000;61826.0000000;61915.0000000;400979
SPFB.Si-3.20;60;15/01/20;19:00:00;61914.0000000;62060.0000000;61885.0000000;62020.0000000;158706
SPFB.Si-3.20;60;15/01/20;20:00:00;62038.0000000;62065.0000000;61907.0000000;61937.0000000;91576
SPFB.Si-3.20;60;15/01/20;21:00:00;61935.0000000;61957.0000000;61852.0000000;61952.0000000;78195
SPFB.Si-3.20;60;15/01/20;22:00:00;61953.0000000;61955.0000000;61904.0000000;61922.0000000;38068
SPFB.Si-3.20;60;15/01/20;23:00:00;61922.0000000;61928.0000000;61875.0000000;61896.0000000;20758
SPFB.Si-3.20;60;16/01/20;00:00:00;61896.0000000;61926.0000000;61872.0000000;61877.0000000;20507
SPFB.Si-3.20;60;16/01/20;11:00:00;61877.0000000;62009.0000000;61834.0000000;62004.0000000;194091
SPFB.Si-3.20;60;16/01/20;12:00:00;62002.0000000;62144.0000000;61992.0000000;62076.0000000;245278
SPFB.Si-3.20;60;16/01/20;13:00:00;62076.0000000;62110.0000000;62030.0000000;62085.0000000;89425
SPFB.Si-3.20;60;16/01/20;14:00:00;62085.0000000;62200.0000000;62082.0000000;62156.0000000;212086
SPFB.Si-3.20;60;16/01/20;15:00:00;62155.0000000;62238.0000000;62104.0000000;62210.0000000;127018
SPFB.Si-3.20;60;16/01/20;16:00:00;62210.0000000;62216.0000000;62058.0000000;62101.0000000;137820
SPFB.Si-3.20;60;16/01/20;17:00:00;62105.0000000;62118.0000000;61960.0000000;62093.0000000;176663
SPFB.Si-3.20;60;16/01/20;18:00:00;62091.0000000;62157.0000000;62089.0000000;62107.0000000;92892
SPFB.Si-3.20;60;16/01/20;19:00:00;62102.0000000;62130.0000000;62082.0000000;62122.0000000;77623
SPFB.Si-3.20;60;16/01/20;20:00:00;62116.0000000;62152.0000000;62070.0000000;62090.0000000;40816
